timestamp,plant_id,zone_id,line_id,machine_id,sensor_id,sensor_type,value,production_level,machine_status,shift,expected_value,event_type,leakage_status,deviation_pct,rolling_mean_3,rolling_std_3,rate_of_change
2026-09-21 06:10:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.621,0.7,ACTIVE,SHIFT_1,5.64,NORMAL_OPERATION,0,-0.003368794326241,5.650000000000001,0.02551470164387619,-0.047999999999999154
2026-09-21 06:15:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.483,0.7,ACTIVE,SHIFT_1,5.64,NORMAL_OPERATION,0,-0.02783687943262412,5.591000000000001,0.09656086163646346,-0.1380000000000008
2026-09-21 06:20:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.539,0.7,ACTIVE,SHIFT_1,5.64,NORMAL_OPERATION,0,-0.017907801418439714,5.547666666666668,0.0694070121335715,0.05600000000000005
2026-09-21 06:25:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.714,0.7,ACTIVE,SHIFT_1,5.64,NORMAL_OPERATION,0,0.013120567375886655,5.578666666666668,0.12050034578087175,0.1750000000000007
2026-09-21 06:30:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.543,0.7,ACTIVE,SHIFT_1,5.64,NORMAL_OPERATION,0,-0.017198581560283605,5.598666666666667,0.09990161827172549,-0.17100000000000026
2026-09-21 06:35:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.597,0.7,ACTIVE,SHIFT_1,5.64,NORMAL_OPERATION,0,-0.007624113475177175,5.618000000000002,0.0874128137058641,0.05400000000000027
2026-09-21 06:40:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.595,0.7,ACTIVE,SHIFT_1,5.64,NORMAL_OPERATION,0,-0.007978723404255306,5.578333333333334,0.03061590000815964,-0.002000000000000668
2026-09-21 06:45:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.564,0.7,ACTIVE,SHIFT_1,5.64,NORMAL_OPERATION,0,-0.013475177304964473,5.585333333333335,0.018502252114529185,-0.030999999999999694
2026-09-21 06:50:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.773,0.7,ACTIVE,SHIFT_1,5.64,NORMAL_OPERATION,0,0.023581560283687946,5.644000000000001,0.11278741064487671,0.20899999999999963
2026-09-21 06:55:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.757,0.7,ACTIVE,SHIFT_1,5.64,NORMAL_OPERATION,0,0.02074468085106383,5.698,0.11632282665055826,-0.016000000000000014
2026-09-21 07:00:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.78,0.7,ACTIVE,SHIFT_1,5.64,NORMAL_OPERATION,0,0.024822695035461095,5.7700000000000005,0.011789826121513918,0.023000000000000576
2026-09-21 07:05:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.571,0.7,ACTIVE,SHIFT_1,5.64,NORMAL_OPERATION,0,-0.012234042553191481,5.702666666666668,0.11460511914094075,-0.20900000000000052
2026-09-21 07:10:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.821,0.7,ACTIVE,SHIFT_1,5.64,NORMAL_OPERATION,0,0.032092198581560295,5.724000000000001,0.13407833531177116,0.25
2026-09-21 07:15:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.623,0.7,ACTIVE,SHIFT_1,5.64,NORMAL_OPERATION,0,-0.003014184397163025,5.671666666666667,0.1319141134727796,-0.1979999999999995
2026-09-21 07:20:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.786,0.7,ACTIVE,SHIFT_1,5.64,NORMAL_OPERATION,0,0.02588652482269502,5.743333333333335,0.10567087268168505,0.16299999999999937
2026-09-21 07:25:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.572,0.91,ACTIVE,SHIFT_1,5.64,NORMAL_PRODUCTION_VARIATION,0,-0.012056737588652415,5.660333333333334,0.11177805389838119,-0.21399999999999952
2026-09-21 07:30:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.52,0.91,ACTIVE,SHIFT_1,5.64,NORMAL_PRODUCTION_VARIATION,0,-0.02127659574468087,5.626000000000001,0.1409822683885331,-0.05200000000000049
2026-09-21 07:35:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.715,0.91,ACTIVE,SHIFT_1,5.64,NORMAL_PRODUCTION_VARIATION,0,0.013297872340425565,5.602333333333334,0.10097689504688664,0.19500000000000028
2026-09-21 07:40:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.814,0.91,ACTIVE,SHIFT_1,5.64,NORMAL_PRODUCTION_VARIATION,0,0.030851063829787303,5.683000000000001,0.14958943812975653,0.0990000000000002
2026-09-21 07:45:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.612,0.91,ACTIVE,SHIFT_1,5.64,NORMAL_PRODUCTION_VARIATION,0,-0.004964539007092124,5.7136666666666684,0.10100660044427466,-0.20199999999999996
2026-09-21 07:50:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.683,0.91,ACTIVE,SHIFT_1,5.64,NORMAL_PRODUCTION_VARIATION,0,0.007624113475177332,5.703000000000002,0.10247438704367097,0.07099999999999973
2026-09-21 07:55:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.613,0.91,ACTIVE,SHIFT_1,5.64,NORMAL_PRODUCTION_VARIATION,0,-0.004787234042553058,5.636000000000002,0.04070626487380585,-0.0699999999999994
2026-09-21 08:00:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.983,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,-0.002833333333333391,5.759666666666668,0.19655363983734542,0.3699999999999992
2026-09-21 08:05:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.931,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,-0.011499999999999991,5.842333333333333,0.20030310365370851,-0.0519999999999996
2026-09-21 08:10:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,6.182,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,0.030333333333333396,6.032000000000001,0.13248018719783564,0.25100000000000033
2026-09-21 08:15:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,6.138,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,0.022999999999999982,6.0836666666666686,0.13403109092037732,-0.04400000000000048
2026-09-21 08:20:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,6.019,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,0.003166666666666688,6.113000000000002,0.08432674546057639,-0.11899999999999977
2026-09-21 08:25:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.96,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,-0.006666666666666672,6.0390000000000015,0.09066973034024822,-0.05900000000000016
2026-09-21 08:30:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.933,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,-0.011166666666666695,5.970666666666667,0.04398105652786368,-0.027000000000000135
2026-09-21 08:35:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.864,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,-0.022666666666666686,5.919000000000001,0.04950757517768555,-0.06899999999999995
2026-09-21 08:40:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.921,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,-0.013166666666666623,5.9060000000000015,0.03686461718198476,0.057000000000000384
2026-09-21 08:45:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.894,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,-0.017666666666666647,5.893000000000001,0.028513154858317333,-0.027000000000000135
2026-09-21 08:50:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.878,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,-0.020333333333333314,5.897666666666669,0.02173323108301387,-0.016000000000000014
2026-09-21 08:55:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,6.09,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,0.014999999999999977,5.9540000000000015,0.11805083650687856,0.21199999999999974
2026-09-21 09:00:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,6.057,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,0.009500000000000064,6.008333333333334,0.11407161493249124,-0.032999999999999474
2026-09-21 09:05:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.777,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,-0.037166666666666646,5.974666666666668,0.17197771173412862,-0.28000000000000025
2026-09-21 09:10:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,6.121,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,0.02016666666666674,5.985000000000002,0.18295354601639632,0.3440000000000003
2026-09-21 09:15:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,6.14,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,0.02333333333333328,6.012666666666668,0.20431430036418524,0.01899999999999924
2026-09-21 09:20:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,6.012,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,0.0019999999999999276,6.091000000000001,0.06907242575711488,-0.1280000000000001
2026-09-21 09:25:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.855,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,-0.024166666666666597,6.002333333333335,0.14274569462266312,-0.15699999999999914
2026-09-21 09:30:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.86,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,-0.02333333333333328,5.909000000000002,0.0892356431028245,0.004999999999999893
2026-09-21 09:35:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,6.049,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,0.00816666666666673,5.921333333333334,0.11059083747448488,0.18900000000000006
2026-09-21 09:40:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,6.04,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,0.006666666666666672,5.983000000000001,0.10661613386337786,-0.009000000000000341
2026-09-21 09:45:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.956,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,-0.0073333333333332655,6.0150000000000015,0.051293274412667934,-0.08399999999999963
2026-09-21 09:50:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.862,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,-0.022999999999999982,5.952666666666668,0.08904680417234243,-0.0940000000000003
2026-09-21 09:55:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,6.009,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,0.0015000000000000568,5.942333333333335,0.07444684904888652,0.14700000000000024
2026-09-21 10:00:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,6.134,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,0.02233333333333339,6.001666666666668,0.13614820356254023,0.125
2026-09-21 10:05:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.753,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,-0.04116666666666665,5.9653333333333345,0.19421723232840954,-0.3810000000000002
2026-09-21 10:10:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.937,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,-0.010499999999999954,5.941333333333335,0.19053696054390007,0.18400000000000016
2026-09-21 10:15:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.909,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,-0.015166666666666698,5.866333333333334,0.09914299437332263,-0.02800000000000047
2026-09-21 10:20:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,6.066,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,0.010999999999999973,5.970666666666667,0.08373967598042874,0.15700000000000003
2026-09-21 10:25:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,6.142,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,0.023666666666666725,6.0390000000000015,0.11882339836906225,0.07600000000000051
2026-09-21 10:30:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,6.072,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,0.01200000000000001,6.093333333333335,0.042253205006310815,-0.07000000000000028
2026-09-21 10:35:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.987,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,-0.00216666666666665,6.067000000000001,0.0776208734811224,-0.08499999999999996
2026-09-21 10:40:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.988,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,-0.0019999999999999276,6.015666666666668,0.04878865988430609,0.001000000000000334
2026-09-21 10:45:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.914,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,-0.014333333333333384,5.963000000000001,0.04243819034753954,-0.07400000000000073
2026-09-21 10:50:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,6.014,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,0.0023333333333333726,5.972000000000001,0.051884487084039706,0.10000000000000053
2026-09-21 10:55:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.937,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,-0.010499999999999954,5.955000000000001,0.052373657500446986,-0.07699999999999996
2026-09-21 11:00:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,6.202,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,0.03366666666666666,6.051000000000002,0.13631947769842917,0.2649999999999997
2026-09-21 11:05:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.967,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,-0.00550000000000006,6.035333333333335,0.14511489700684138,-0.23500000000000032
2026-09-21 11:10:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,6.034,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,0.005666666666666635,6.067666666666668,0.12106334430084795,0.06700000000000017
2026-09-21 11:15:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.862,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,-0.022999999999999982,5.954333333333334,0.0866967896366861,-0.1719999999999997
2026-09-21 11:20:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,6.062,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,0.01033333333333338,5.9860000000000015,0.1082958909653267,0.20000000000000018
2026-09-21 11:25:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,6.025,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,0.004166666666666726,5.983000000000001,0.10640958603421974,-0.03699999999999992
2026-09-21 11:30:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,6.112,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,0.018666666666666682,6.066333333333335,0.043661577311246036,0.08699999999999974
2026-09-21 11:35:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.987,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,-0.00216666666666665,6.041333333333334,0.06408067831496722,-0.125
2026-09-21 11:40:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,6.055,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,0.00916666666666662,6.051333333333335,0.06258061467664061,0.06799999999999962
2026-09-21 11:45:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,6.175,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,0.029166666666666636,6.072333333333334,0.09519103599239699,0.1200000000000001
2026-09-21 11:50:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,6.09,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,0.014999999999999977,6.106666666666668,0.06171169527168517,-0.08499999999999996
2026-09-21 11:55:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.881,1.3,ACTIVE,SHIFT_1,6.0,NORMAL_PRODUCTION_VARIATION,0,-0.019833333333333297,6.048666666666668,0.15129551656710175,-0.20899999999999963
2026-09-21 12:00:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.389,0.78,ACTIVE,SHIFT_1,5.52,NORMAL_PRODUCTION_VARIATION,0,-0.023731884057970897,5.786666666666668,0.3598948920633779,-0.492
2026-09-21 12:05:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.35,0.78,ACTIVE,SHIFT_1,5.52,NORMAL_PRODUCTION_VARIATION,0,-0.030797101449275353,5.540000000000002,0.29595776725739337,-0.03900000000000059
2026-09-21 12:10:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.48,0.78,ACTIVE,SHIFT_1,5.52,NORMAL_PRODUCTION_VARIATION,0,-0.007246376811594049,5.406333333333335,0.06671081871268522,0.13000000000000078
2026-09-21 12:15:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.59,0.78,ACTIVE,SHIFT_1,5.52,NORMAL_PRODUCTION_VARIATION,0,0.012681159420289908,5.473333333333335,0.12013880860619369,0.10999999999999943
2026-09-21 12:20:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.665,0.78,ACTIVE,SHIFT_1,5.52,NORMAL_PRODUCTION_VARIATION,0,0.02626811594202907,5.578333333333334,0.0930501656812804,0.07500000000000018
2026-09-21 12:25:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.646,0.78,ACTIVE,SHIFT_1,5.52,NORMAL_PRODUCTION_VARIATION,0,0.0228260869565218,5.6336666666666675,0.038991452054428874,-0.019000000000000128
2026-09-21 12:30:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.507,0.78,ACTIVE,SHIFT_1,5.52,NORMAL_PRODUCTION_VARIATION,0,-0.0023550724637680983,5.606000000000001,0.08626123115270243,-0.13900000000000023
2026-09-21 12:35:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.586,0.78,ACTIVE,SHIFT_1,5.52,NORMAL_PRODUCTION_VARIATION,0,0.011956521739130567,5.579666666666668,0.06971609092106149,0.07900000000000063
2026-09-21 12:40:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.354,0.78,ACTIVE,SHIFT_1,5.52,NORMAL_PRODUCTION_VARIATION,0,-0.03007246376811585,5.482333333333334,0.117950554612157,-0.2320000000000002
2026-09-21 12:45:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.513,0.78,ACTIVE,SHIFT_1,5.52,NORMAL_PRODUCTION_VARIATION,0,-0.0012681159420289264,5.484333333333335,0.11862686598454579,0.1589999999999998
2026-09-21 12:50:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.498,0.78,ACTIVE,SHIFT_1,5.52,NORMAL_PRODUCTION_VARIATION,0,-0.003985507246376694,5.455000000000001,0.08778952101465529,-0.01499999999999968
2026-09-21 12:55:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.692,0.78,ACTIVE,SHIFT_1,5.52,NORMAL_PRODUCTION_VARIATION,0,0.03115942028985518,5.567666666666668,0.1079367098503278,0.19399999999999995
2026-09-21 13:00:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.493,0.78,ACTIVE,SHIFT_1,5.52,NORMAL_PRODUCTION_VARIATION,0,-0.004891304347825951,5.561000000000001,0.11347686988977358,-0.19899999999999984
2026-09-21 13:05:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.405,0.78,ACTIVE,SHIFT_1,5.52,NORMAL_PRODUCTION_VARIATION,0,-0.020833333333333214,5.530000000000001,0.14703400967116817,-0.08800000000000008
2026-09-21 13:10:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.543,0.78,ACTIVE,SHIFT_1,5.52,NORMAL_PRODUCTION_VARIATION,0,0.0041666666666667716,5.480333333333334,0.06986653943995984,0.1379999999999999
2026-09-21 13:15:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.719,0.78,ACTIVE,SHIFT_1,5.52,NORMAL_PRODUCTION_VARIATION,0,0.036050724637681296,5.555666666666668,0.1573827605975768,0.17600000000000016
2026-09-21 13:20:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.52,0.78,ACTIVE,SHIFT_1,5.52,NORMAL_PRODUCTION_VARIATION,0,0.0,5.594000000000001,0.1088622983405193,-0.19900000000000073
2026-09-21 13:25:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.477,0.78,ACTIVE,SHIFT_1,5.52,NORMAL_PRODUCTION_VARIATION,0,-0.007789855072463635,5.572000000000002,0.12910848151837492,-0.04299999999999926
2026-09-21 13:30:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.52,0.78,ACTIVE,SHIFT_1,5.52,NORMAL_PRODUCTION_VARIATION,0,0.0,5.505666666666667,0.0248260615747825,0.04299999999999926
2026-09-21 13:35:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.642,0.78,ACTIVE,SHIFT_1,5.52,NORMAL_PRODUCTION_VARIATION,0,0.02210144927536246,5.546333333333334,0.08559400290507686,0.12200000000000077
2026-09-21 13:40:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.516,0.78,ACTIVE,SHIFT_1,5.52,NORMAL_PRODUCTION_VARIATION,0,-0.0007246376811593405,5.559333333333335,0.07161936423422183,-0.12600000000000033
2026-09-21 13:45:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.555,0.78,ACTIVE,SHIFT_1,5.52,NORMAL_PRODUCTION_VARIATION,0,0.006340579710144954,5.5710000000000015,0.06450581369133022,0.0389999999999997
2026-09-21 13:50:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.532,0.78,ACTIVE,SHIFT_1,5.52,NORMAL_PRODUCTION_VARIATION,0,0.0021739130434783433,5.534333333333335,0.01960442126956254,-0.022999999999999687
2026-09-21 13:55:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.453,0.78,ACTIVE,SHIFT_1,5.52,NORMAL_PRODUCTION_VARIATION,0,-0.01213768115942016,5.5133333333333345,0.053500778810357676,-0.07899999999999974
2026-09-21 14:00:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.934,1.04,ACTIVE,SHIFT_2,5.76,NORMAL_PRODUCTION_VARIATION,0,0.0302083333333334,5.639666666666668,0.2579425000524589,0.48099999999999987
2026-09-21 14:05:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.74,1.04,ACTIVE,SHIFT_2,5.76,NORMAL_PRODUCTION_VARIATION,0,-0.0034722222222221483,5.7090000000000005,0.24199380157346653,-0.19399999999999995
2026-09-21 14:10:00,AMF-01,NW-01,L-CA,P1-L-CA,SENS-P1-L-CA-PRE-1,pressure,5.872,1.04,ACTIVE,SHIFT_2,5.76,NORMAL_PRODUCTION_VARIATION,0,0.019444444444444462,5.848666666666667,0.09908245724299175,0.13199999999999967
